,claim_id,customer_id,claim_date,police_report,claim_amount,fraudulent,CUST_ID,DateOfBirth,State,Contact,fraudulent_flag,gender__Female,gender__Male,Segment__Gold,Segment__Platinum,Segment__Silver,incident_cause__Crime,incident_cause__Driver error,incident_cause__Natural causes,incident_cause__Other causes,incident_cause__Other driver error,claim_area__Auto,claim_area__Home,claim_type__Injury only,claim_type__Material and injury,claim_type__Material only,total_policy_claims__1,total_policy_claims__2,total_policy_claims__3,total_policy_claims__4,total_policy_claims__5,total_policy_claims__6,total_policy_claims__7,total_policy_claims__8
267,86070727,97038550,02/22/2018,Unknown,16790.0,No,97038550.0,08-Oct-73,FL,963-613-5369,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
268,2913034,25911554,06/03/2018,No,1322.5,Yes,25911554.0,21-Jun-98,IN,321-235-9236,1.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
269,74906328,43834942,07/01/2017,Yes,19900.0,No,43834942.0,08-Sep-80,ND,281-286-8362,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
270,95114913,17242900,11/13/2017,No,2440.0,No,17242900.0,27-Mar-82,NM,472-435-3847,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
271,34621474,54094880,02/17/2017,No,1529.5,Yes,54094880.0,01-Jun-84,DE,568-481-7418,1.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
272,52223434,59809467,05/28/2018,Unknown,2863.5,Yes,59809467.0,03-Dec-87,IN,231-893-6274,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
273,93028492,62204138,10/31/2017,Unknown,2691.0,Yes,62204138.0,15-Dec-89,DE,471-934-4961,1.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
274,76384782,93993324,06/04/2017,No,3128.0,Yes,93993324.0,23-Feb-64,WI,853-261-1783,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
275,79219792,84995304,08/30/2018,Unknown,3036.0,Yes,84995304.0,05-May-85,GA,347-765-3861,1.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
276,25014071,70955654,10/04/2017,No,1173.0,Yes,70955654.0,23-Aug-92,IL,867-154-5847,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
277,86017636,43274276,02/15/2018,No,1200.0,No,43274276.0,22-Apr-77,OR,829-634-2537,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
278,45535504,23236713,03/14/2018,Yes,29960.0,No,23236713.0,24-Jan-94,OK,564-237-8963,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
279,80169462,76501371,02/15/2018,Unknown,1970.0,No,76501371.0,14-Feb-76,NY,341-346-8795,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
280,42474249,56554262,10/09/2018,No,2090.0,No,56554262.0,26-Oct-82,ND,142-258-9876,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
281,4567648,48123202,08/31/2017,No,2640.0,No,48123202.0,31-Dec-98,AL,932-672-6327,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
282,99775483,93915431,10/30/2018,No,42124.5,Yes,93915431.0,08-Sep-67,ME,134-785-1687,1.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
283,8322480,38560100,03/16/2017,No,21330.0,No,38560100.0,01-Nov-73,IL,586-724-1493,0.0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
284,83960449,31544049,11/27/2017,Unknown,1817.0,Yes,31544049.0,04-Jun-71,KS,672-351-1964,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
285,66563034,68615086,07/07/2018,No,17670.0,No,68615086.0,12-Nov-80,VT,326-937-6952,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
286,95437929,55535045,04/05/2017,No,1110.0,No,55535045.0,11-Aug-94,AR,164-539-3948,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
287,94981713,17988592,07/28/2017,No,32407.0,Yes,17988592.0,16-Dec-99,NM,472-186-4937,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
288,59593960,4883962,07/15/2017,Yes,1460.0,No,4883962.0,20-Jan-72,FL,478-721-9743,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
289,4367748,33812279,05/22/2017,Yes,41779.5,Yes,33812279.0,17-Jul-91,KS,621-297-6317,1.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
290,96241162,81854173,05/09/2017,Unknown,1850.0,No,81854173.0,13-Mar-93,CO,743-429-8173,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
291,11682102,24579061,01/07/2017,No,1770.0,No,24579061.0,24-Nov-67,IN,763-365-2837,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
292,26104084,29478976,05/21/2018,No,1160.0,No,29478976.0,06-Oct-83,MO,964-768-7924,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
293,38641457,10462042,08/03/2018,No,2410.0,No,10462042.0,06-Jun-64,WA,351-316-3172,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
294,51316495,52265112,06/11/2017,No,1520.0,No,52265112.0,21-Aug-87,MA,251-361-5218,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
295,68533229,53900680,03/29/2017,Yes,33900.0,No,53900680.0,06-Mar-99,MA,591-168-3457,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
296,70210720,69784779,05/21/2018,Yes,28740.0,No,69784779.0,20-Aug-90,IA,521-358-6847,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
297,38508652,26810768,07/01/2017,No,23980.0,No,26810768.0,02-Jul-87,WA,387-791-4125,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
298,10080081,82637319,10/31/2017,Unknown,1184.5,Yes,82637319.0,17-Mar-99,KY,647-375-9124,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
299,6515806,69546065,06/18/2017,Unknown,2104.5,Yes,69546065.0,12-Jun-94,PA,641-659-5972,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
300,2056210,67427492,05/29/2017,No,1040.0,No,67427492.0,01-Nov-92,MN,693-794-2741,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
301,2581621,18213216,09/12/2018,Unknown,21942.0,Yes,18213216.0,06-Oct-69,KY,416-461-9145,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
302,25688619,98204394,02/10/2017,Unknown,1550.0,No,98204394.0,06-Dec-68,VA,685-823-5284,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
303,43680480,63413368,06/30/2018,No,1740.0,No,63413368.0,01-Sep-66,VA,958-159-2173,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
304,14698666,91136854,01/06/2018,No,2240.0,No,91136854.0,07-Apr-98,WI,943-194-1759,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
305,18917146,11187680,03/29/2017,Unknown,2440.0,No,11187680.0,11-Oct-74,CO,841-732-5392,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
306,82224237,88205075,03/16/2017,Unknown,16460.0,No,88205075.0,03-Jun-73,VA,631-658-1329,0.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
307,52339239,40728123,02/10/2017,No,2590.0,No,40728123.0,03-Jul-77,UT,298-863-2514,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
308,9476314,65176092,01/01/2017,No,37290.0,No,65176092.0,23-Nov-75,NC,651-379-2486,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
309,56133273,84229777,08/11/2017,No,3128.0,Yes,84229777.0,18-Mar-76,TN,728-184-5376,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
310,79752814,76093960,05/29/2017,Unknown,2700.0,No,76093960.0,23-Jun-84,OK,867-923-3798,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
311,71517851,36994344,07/27/2018,No,2280.0,No,36994344.0,16-Dec-75,ME,673-618-4586,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
312,29519925,68043300,03/21/2018,Unknown,2656.5,Yes,68043300.0,03-Jun-93,MN,687-879-7692,1.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
313,2980099,28901669,02/02/2018,Yes,35178.5,Yes,28901669.0,28-May-81,MT,798-435-4862,1.0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
314,59959117,86916099,04/05/2017,No,19390.0,No,86916099.0,15-Mar-69,ME,386-156-9384,0.0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
315,87350000,29826894,11/06/2017,No,2730.0,No,29826894.0,06-Jan-91,AZ,124-198-8153,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
316,87230026,79637467,02/17/2017,Yes,16700.0,No,79637467.0,27-Mar-71,IA,736-694-8274,0.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
317,9588683,36632227,03/09/2017,Unknown,2886.5,Yes,36632227.0,09-Jun-60,GA,369-589-9865,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
318,87329176,77510822,10/30/2018,Unknown,2760.0,No,77510822.0,18-Mar-86,AK,436-934-7156,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
319,3329988,2651069,09/07/2017,No,1932.0,Yes,2651069.0,09-Mar-99,AL,681-981-1478,1.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
320,72207767,8150738,05/01/2018,Unknown,2210.0,No,8150738.0,06-Dec-87,NH,842-127-7916,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
321,96723243,67268108,03/08/2018,Yes,41280.0,No,67268108.0,18-Oct-73,FL,159-192-1758,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
322,14024069,53907868,04/17/2018,Unknown,26620.0,No,53907868.0,07-Feb-78,WA,768-578-9871,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
323,74762827,86246733,12/10/2017,Unknown,26520.0,No,86246733.0,17-Jul-82,MN,248-471-2985,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
324,78826857,45568489,05/09/2017,Yes,14480.0,No,45568489.0,03-Nov-67,OH,826-463-4186,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
325,96335300,28032985,03/02/2017,No,1800.0,No,28032985.0,10-Dec-64,NM,926-817-6247,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
326,45953414,33210182,01/13/2018,Yes,2020.0,No,33210182.0,09-Nov-89,CA,387-759-2586,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
327,81667658,24731784,07/07/2018,No,1260.0,No,24731784.0,17-Oct-80,DE,169-631-1283,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
328,5222877,36126424,10/23/2018,Unknown,20550.0,No,36126424.0,11-Feb-81,ME,398-768-5283,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
329,76523655,95452498,04/05/2017,No,2219.5,Yes,95452498.0,21-Feb-88,MI,391-537-8235,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
330,70512964,22756942,01/01/2017,Yes,20310.0,No,22756942.0,09-Oct-82,FL,462-823-3126,0.0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
331,13217364,62489316,08/31/2017,No,2330.0,No,62489316.0,15-Aug-93,GA,985-185-1659,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
332,6174643,4825461,07/15/2017,Yes,32960.0,No,4825461.0,27-Apr-65,NE,791-473-9763,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
333,89056979,63915259,09/26/2018,Yes,18530.0,No,63915259.0,22-May-86,GA,829-157-6239,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
334,94690483,6723724,09/27/2017,Unknown,1679.0,Yes,6723724.0,20-Apr-89,AL,592-368-3149,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
335,84029944,51719336,01/20/2018,Unknown,2070.0,Yes,51719336.0,06-Jul-66,AK,149-149-3164,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
336,52259939,89808931,07/20/2018,No,2750.0,No,89808931.0,22-Jul-89,WA,524-613-4786,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
337,40350951,55105629,10/17/2017,No,1860.0,No,55105629.0,06-Feb-81,TN,516-198-5127,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
338,71274497,79076502,10/31/2017,Unknown,1380.0,No,79076502.0,30-Dec-77,NJ,259-527-3218,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
339,49550521,81131066,12/30/2017,No,1920.0,No,81131066.0,01-Nov-68,AL,579-265-6183,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
340,45433267,75995055,06/17/2018,Yes,36350.0,No,75995055.0,14-Dec-95,OK,845-854-5473,0.0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
341,43558718,24425429,10/16/2018,No,1450.0,No,24425429.0,09-Jun-87,NC,894-913-8453,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
342,3465669,51382348,02/23/2017,No,39928.0,Yes,51382348.0,28-Dec-70,MT,594-728-3497,1.0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
343,79446773,18842829,03/02/2017,No,2450.0,No,18842829.0,10-Sep-69,ME,561-158-4657,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
344,172149,98180346,06/04/2017,No,2810.0,No,98180346.0,16-Feb-92,NV,685-872-4789,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
345,52442756,53013094,06/30/2018,Unknown,2580.0,No,53013094.0,07-Jun-76,PA,192-576-9158,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
346,79612644,25263633,06/10/2018,No,2470.0,No,25263633.0,04-Dec-66,ND,536-497-6752,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
347,61900903,16444738,08/31/2017,No,1207.5,Yes,16444738.0,18-Feb-90,TN,298-376-5293,1.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
348,15605014,64231993,03/01/2018,No,29690.0,No,64231993.0,15-Jul-82,CO,617-896-5736,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
349,81628285,89530919,04/24/2018,No,2450.0,No,89530919.0,20-Sep-73,IL,938-684-9572,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
350,98795403,38011078,10/30/2018,Unknown,1940.0,No,38011078.0,20-May-76,NE,271-123-1475,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
351,49252712,76314493,09/14/2017,No,1120.0,No,76314493.0,02-Oct-61,DE,389-764-4853,0.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
352,60882662,51975640,10/16/2018,No,32150.0,No,51975640.0,10-May-82,NC,139-648-8714,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
353,35866339,47593642,04/04/2018,Unknown,1750.0,No,47593642.0,20-Jun-70,HI,596-684-9786,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
354,80529502,42439009,03/01/2018,Unknown,28950.0,No,42439009.0,17-Sep-76,NV,591-218-5973,0.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
355,41063309,51613894,03/28/2018,Unknown,16960.0,No,51613894.0,02-Jan-88,MO,675-213-7462,0.0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
356,69278867,49078798,02/02/2018,No,1350.0,No,49078798.0,07-May-65,VT,168-931-2841,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
357,49821811,17822772,03/14/2018,Unknown,33200.0,No,17822772.0,07-May-89,OK,428-196-6913,0.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
358,34596802,94643289,03/14/2018,No,45287.0,Yes,94643289.0,24-Apr-98,AK,317-612-1425,1.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
359,3366766,47535244,06/10/2018,No,2530.0,Yes,47535244.0,16-Sep-61,TN,413-134-6842,1.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
360,18972174,70770204,04/17/2018,Unknown,28050.0,No,70770204.0,17-Jan-84,CT,935-274-6725,0.0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
361,32084957,92171044,07/15/2017,No,2277.0,Yes,92171044.0,24-Jul-64,WI,156-514-3516,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
362,44626119,98218159,12/10/2017,No,2840.0,No,98218159.0,02-Sep-76,PA,563-417-5261,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
363,18497939,24112592,03/28/2018,No,2130.0,No,24112592.0,11-Jun-80,NV,916-185-5697,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
364,2031695,97053819,06/03/2018,No,2070.0,No,97053819.0,06-May-97,NC,243-295-1862,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
365,31272774,88484857,09/19/2018,No,1900.0,No,88484857.0,21-May-60,UT,189-845-2459,0.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
366,62487859,89965541,12/10/2017,No,2810.0,No,89965541.0,19-Jun-67,MT,359-678-4658,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
367,1374365,96431710,08/24/2017,No,24713.5,Yes,96431710.0,20-Jul-82,NM,349-214-6872,1.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
368,33911305,13059025,07/28/2017,No,2220.0,No,13059025.0,28-Aug-99,RI,624-716-1427,0.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
369,3311108,49481916,09/19/2018,No,3151.0,Yes,49481916.0,28-Mar-96,SC,734-137-4865,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
370,28520503,10956208,02/02/2018,No,1210.0,No,10956208.0,21-Dec-84,AZ,194-786-8173,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
371,76387481,43059280,06/25/2017,Yes,38970.0,No,43059280.0,16-Dec-94,RI,651-127-8152,0.0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
372,92399694,92971195,09/26/2018,No,1140.0,No,92971195.0,02-Feb-75,DE,892-173-4657,0.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
373,49171996,97578924,08/23/2018,No,2360.0,No,97578924.0,22-Nov-78,CO,654-176-5324,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
374,33733739,81790039,03/22/2017,No,19640.0,No,81790039.0,22-Jun-95,HI,612-374-9851,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
375,27931854,36812323,01/27/2017,Yes,14170.0,No,36812323.0,24-Jan-60,ND,237-257-3415,0.0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
376,86062955,63544225,08/30/2018,No,1100.0,No,63544225.0,30-Mar-99,CO,934-658-2318,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
377,70068,4669941,11/06/2017,Unknown,29900.0,Yes,4669941.0,03-Aug-82,AK,761-462-3458,1.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
378,77337624,64395359,05/22/2017,Yes,20970.0,No,64395359.0,08-Sep-94,CA,968-896-9268,0.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
379,36457152,25634799,01/01/2017,No,2900.0,No,25634799.0,04-Nov-74,KS,724-781-3692,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
380,67359535,31654316,04/05/2017,Unknown,35800.0,No,31654316.0,12-Jul-81,IN,683-351-1463,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
381,38907463,49499709,05/15/2017,No,2130.0,No,49499709.0,05-Oct-77,KS,827-152-3125,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
382,43384286,45415342,06/03/2018,No,24080.0,No,45415342.0,12-Mar-96,DE,915-398-4596,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
383,18696192,72734097,07/01/2017,Yes,34590.0,No,72734097.0,16-Mar-60,MA,392-741-5178,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
384,27981652,94707309,02/17/2017,No,1870.0,No,94707309.0,04-Jun-88,MA,835-123-6381,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
385,34691767,84750181,03/09/2017,No,2370.0,No,84750181.0,16-May-93,AK,419-431-6251,0.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
386,47497964,58380749,12/10/2017,Yes,26130.0,No,58380749.0,12-Aug-73,SC,672-491-4529,0.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
387,6794881,42345842,12/24/2017,Unknown,1150.0,Yes,42345842.0,21-Jan-75,NH,795-476-5347,1.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
388,26044648,54103924,04/24/2018,Unknown,23370.0,No,54103924.0,08-Mar-85,NJ,794-849-1953,0.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
389,10605433,48099288,10/09/2018,No,2090.0,No,48099288.0,24-Feb-87,HI,918-942-6527,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
390,11113092,57896241,04/05/2017,Unknown,30420.0,No,57896241.0,11-Sep-96,VT,678-356-9671,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
391,83523623,70730377,03/14/2018,No,2750.0,No,70730377.0,28-Jan-78,CO,835-781-6495,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
392,61143364,6125426,01/13/2018,No,1450.0,No,6125426.0,23-Apr-98,NE,317-978-1285,0.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
393,71246528,48227009,01/20/2018,No,1570.0,No,48227009.0,22-Jan-90,VA,593-164-6714,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
394,66730599,86308184,08/04/2017,Yes,1110.0,No,86308184.0,25-May-90,WV,613-849-3215,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
395,94242984,69065193,10/09/2018,Unknown,36075.5,Yes,69065193.0,26-Sep-80,MT,963-496-4127,1.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
396,95444389,79846638,03/09/2017,No,1260.0,No,79846638.0,17-Sep-69,MO,248-215-1346,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
397,47371265,38047917,12/17/2017,Yes,22440.0,No,38047917.0,18-Aug-85,VT,972-254-1352,0.0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
398,18736499,73611258,08/11/2017,No,21620.0,No,73611258.0,08-Mar-95,WV,246-752-9853,0.0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
399,58956535,14696479,02/23/2017,No,1540.0,No,14696479.0,07-Jul-91,IA,678-719-8217,0.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
400,6683382,25166037,04/12/2017,Unknown,24610.0,No,25166037.0,28-Oct-99,AL,537-268-6189,0.0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
401,50906515,1123356,08/23/2018,No,2507.0,Yes,1123356.0,29-Jul-60,OR,736-725-9481,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
